,*Thu Aug 31 11:39:07 2023_5.7_5,
Wavenumbers [1/cm],Absorbance,
606.503,0.02257437,
606.021,0.02421812,
605.539,0.0264509,
605.057,0.02878419,
604.574,0.03065621,
604.092,0.03163005,
603.610,0.03150261,
603.128,0.03034122,
602.646,0.02844575,
602.164,0.02624668,
601.682,0.02423236,
601.200,0.02283045,
600.717,0.0223853,
600.235,0.02312789,
599.753,0.02511972,
599.271,0.02822209,
598.789,0.03206705,
598.307,0.0361374,
597.825,0.03981462,
597.343,0.04250142,
596.861,0.04379683,
596.378,0.04357029,
595.896,0.0420574,
595.414,0.03977378,
594.932,0.0374125,
594.450,0.03558179,
593.968,0.03458364,
593.486,0.03435238,
593.004,0.03449354,
592.521,0.03450824,
592.039,0.03397933,
591.557,0.03279874,
591.075,0.03117627,
590.593,0.02949808,
590.111,0.02807033,
589.629,0.02695151,
589.147,0.02593799,
588.665,0.02468756,
588.182,0.02291415,
587.700,0.02054783,
587.218,0.01783467,
586.736,0.01528594,
586.254,0.01377021,
585.772,0.01335336,
585.290,0.01443817,
584.808,0.01730486,
584.326,0.02205987,
583.843,0.02853552,
583.361,0.03619352,
582.879,0.0441758,
582.397,0.05130928,
581.915,0.0563244,
581.433,0.05821748,
580.951,0.05652247,
580.469,0.05162693,
579.986,0.04469,
579.504,0.03741893,
579.022,0.03141661,
578.540,0.02759725,
578.058,0.02611486,
577.576,0.02644861,
577.094,0.02779067,
576.612,0.02921052,
576.130,0.03000251,
575.647,0.02984576,
575.165,0.028783,
574.683,0.02708657,
574.201,0.02505204,
573.719,0.02298183,
573.237,0.02116184,
572.755,0.01995174,
572.273,0.02033741,
571.790,0.0215494,
571.308,0.02447074,
570.826,0.02912643,
570.344,0.03527009,
569.862,0.04217186,
569.380,0.04981931,
568.898,0.0583823,
568.416,0.06592478,
567.934,0.07153687,
567.451,0.07634738,
566.969,0.07938969,
566.487,0.08082716,
566.005,0.08102927,
565.523,0.08050141,
565.041,0.07971773,
564.559,0.07898808,
564.077,0.07839176,
563.594,0.07772397,
563.112,0.07659726,
562.630,0.07466249,
562.148,0.07180224,
561.666,0.06772213,
561.184,0.06466961,
560.702,0.06158162,
560.220,0.05925354,
559.738,0.05817328,
559.255,0.05824364,
558.773,0.05811157,
558.291,0.06020803,
557.809,0.06164038,
557.327,0.06289825,
556.845,0.06384034,
556.363,0.06436311,
555.881,0.06427878,
555.398,0.06297027,
554.916,0.06078996,
554.434,0.05785532,
553.952,0.05447344,
553.470,0.0514139,
552.988,0.04962835,
552.506,0.04873615,
552.024,0.04991998,
551.542,0.05177636,
551.059,0.05367479,
550.577,0.0553049,
550.095,0.05635389,
549.613,0.05705745,
549.131,0.05802962,
548.649,0.05992278,
548.167,0.06270936,
547.685,0.06600672,
547.203,0.06921129,
546.720,0.07127452,
546.238,0.07134454,
545.756,0.0695857,
545.274,0.06487925,
544.792,0.05945543,
544.310,0.05349749,
543.828,0.04797645,
543.346,0.04266534,
542.863,0.03870703,
542.381,0.03541799,
541.899,0.0328191,
541.417,0.03039282,
540.935,0.02985775,
540.453,0.02990294,
539.971,0.03008982,
539.489,0.02953343,
539.007,0.02696488,
538.524,0.02373488,
538.042,0.01828408,
537.560,0.01218959,
537.078,0.006670501,
536.596,0.002630243,
536.114,0.000447575,
535.632,0,
535.150,0.0008941386,
534.667,0.00259915,
534.185,0.004583608,
533.703,0.006591866,
533.221,0.008690467,
532.739,0.01106502,
532.257,0.01368185,
531.775,0.0165031,
531.293,0.01946261,
530.811,0.02248573,
530.328,0.02534535,
529.846,0.0280693,
529.364,0.03110361,
528.882,0.03472051,
528.400,0.03841567,
527.918,0.04113357,
527.436,0.04174545,
526.954,0.04200248,
526.471,0.04152299,
525.989,0.04158633,
525.507,0.04284321,
525.025,0.04510072,
